Region,Sex,Age group,Year,"Rate (per 100,000)",Counts,Population
Northwest Territories,Males,'65-79',2003,2857,20,700
Northwest Territories,Males,'35+',2004,778,80,10280
Northwest Territories,Males,'35-49',2004,167,10,5990
Northwest Territories,Males,'50-64',2004,1153,40,3470
Northwest Territories,Males,'65-79',2004,2778,20,720
Northwest Territories,Males,'80+',2004,10000,10,100
Northwest Territories,Males,'35+',2005,666,70,10510
Northwest Territories,Males,'35-49',2005,329,20,6070
Northwest Territories,Males,'50-64',2005,831,30,3610
Northwest Territories,Males,'65-79',2005,2778,20,720
Northwest Territories,Males,'35+',2006,755,80,10600
Northwest Territories,Males,'35-49',2006,331,20,6040
Northwest Territories,Males,'50-64',2006,813,30,3690
Northwest Territories,Males,'65-79',2006,2632,20,760
Northwest Territories,Males,'35+',2007,828,90,10870
Northwest Territories,Males,'35-49',2007,332,20,6030
Northwest Territories,Males,'50-64',2007,512,20,3910
Northwest Territories,Males,'65-79',2007,3704,30,810
Northwest Territories,Males,'80+',2007,10000,10,100
Northwest Territories,Males,'35+',2008,901,100,11100
Northwest Territories,Males,'35-49',2008,336,20,5960
Northwest Territories,Males,'50-64',2008,1202,50,4160
Northwest Territories,Males,'65-79',2008,2326,20,860
Northwest Territories,Males,'80+',2008,9091,10,110
Northwest Territories,Males,'35+',2009,975,110,11280
Northwest Territories,Males,'35-49',2009,506,30,5930
Northwest Territories,Males,'50-64',2009,1157,50,4320
Northwest Territories,Males,'65-79',2009,3297,30,910
Northwest Territories,Males,'35+',2010,895,90,10060
Northwest Territories,Males,'35-49',2010,197,10,5070
Northwest Territories,Males,'50-64',2010,1013,40,3950
Northwest Territories,Males,'65-79',2010,3333,30,900
Northwest Territories,Males,'35+',2011,1062,110,10360
Northwest Territories,Males,'35-49',2011,387,20,5170
Northwest Territories,Males,'50-64',2011,1222,50,4090
Northwest Territories,Males,'65-79',2011,3093,30,970
Northwest Territories,Males,'35+',2012,935,100,10690
Northwest Territories,Males,'35-49',2012,384,20,5210
Northwest Territories,Males,'50-64',2012,935,40,4280
Northwest Territories,Males,'65-79',2012,2804,30,1070
Northwest Territories,Males,'35+',2013,1019,110,10790
Northwest Territories,Males,'35-49',2013,386,20,5180
Northwest Territories,Males,'50-64',2013,1149,50,4350
Northwest Territories,Males,'65-79',2013,2679,30,1120
Northwest Territories,Males,'35+',2014,952,100,10500
Northwest Territories,Males,'50-64',2014,1399,60,4290
Northwest Territories,Males,'65-79',2014,2586,30,1160
Northwest Territories,Males,'35+',2015,1075,110,10230
Northwest Territories,Males,'35-49',2015,216,10,4630
Northwest Territories,Males,'50-64',2015,1193,50,4190
Northwest Territories,Males,'65-79',2015,3226,40,1240
Northwest Territories,Males,'80+',2015,6250,10,160
Northwest Territories,Males,'35+',2016,739,80,10820
Northwest Territories,Males,'50-64',2016,917,40,4360
Northwest Territories,Males,'65-79',2016,1515,20,1320
Nunavut,Both sexes,'35+',2005,2603,240,9220
Nunavut,Both sexes,'35-49',2005,1195,70,5860
Nunavut,Both sexes,'50-64',2005,3534,100,2830
Nunavut,Both sexes,'65-79',2005,12000,60,500
Nunavut,Both sexes,'35+',2006,2112,200,9470
Nunavut,Both sexes,'35-49',2006,1165,70,6010
Nunavut,Both sexes,'50-64',2006,2740,80,2920
Nunavut,Both sexes,'65-79',2006,8163,40,490
Nunavut,Both sexes,'35+',2007,1931,180,9320
Nunavut,Both sexes,'35-49',2007,1014,60,5920
Nunavut,Both sexes,'50-64',2007,2431,70,2880
Nunavut,Both sexes,'65-79',2007,8163,40,490
Nunavut,Both sexes,'35+',2008,1551,150,9670
Nunavut,Both sexes,'35-49',2008,822,50,6080
Nunavut,Both sexes,'50-64',2008,1987,60,3020
Nunavut,Both sexes,'65-79',2008,7547,40,530
Nunavut,Both sexes,'35+',2009,1476,150,10160
Nunavut,Both sexes,'35-49',2009,797,50,6270
Nunavut,Both sexes,'50-64',2009,1835,60,3270
Nunavut,Both sexes,'65-79',2009,5263,30,570
Nunavut,Both sexes,'35+',2010,1507,160,10620
Nunavut,Both sexes,'35-49',2010,774,50,6460
Nunavut,Both sexes,'50-64',2010,1690,60,3550
Nunavut,Both sexes,'65-79',2010,7018,40,570
Nunavut,Both sexes,'35+',2011,1265,140,11070
Nunavut,Both sexes,'35-49',2011,751,50,6660
Nunavut,Both sexes,'50-64',2011,1613,60,3720
Nunavut,Both sexes,'65-79',2011,4615,30,650
Nunavut,Both sexes,'35+',2012,1586,180,11350
Nunavut,Both sexes,'35-49',2012,890,60,6740
Nunavut,Both sexes,'50-64',2012,2089,80,3830
Nunavut,Both sexes,'65-79',2012,4167,30,720
Nunavut,Both sexes,'35+',2013,1517,170,11210
Nunavut,Both sexes,'35-49',2013,754,50,6630
Nunavut,Both sexes,'50-64',2013,2381,90,3780
Nunavut,Both sexes,'65-79',2013,4000,30,750
Nunavut,Both sexes,'35+',2014,1662,190,11430
Nunavut,Both sexes,'35-49',2014,1199,80,6670
Nunavut,Both sexes,'50-64',2014,2041,80,3920
Nunavut,Both sexes,'65-79',2014,3797,30,790
Nunavut,Both sexes,'35+',2015,1196,140,11710
Nunavut,Both sexes,'35-49',2015,740,50,6760
Nunavut,Both sexes,'50-64',2015,1481,60,4050
Nunavut,Both sexes,'65-79',2015,3571,30,840
Nunavut,Both sexes,'35+',2016,984,120,12200
Nunavut,Both sexes,'35-49',2016,288,20,6940
Nunavut,Both sexes,'50-64',2016,1174,50,4260
Nunavut,Both sexes,'65-79',2016,3226,30,930
Nunavut,Females,'35+',2005,2857,120,4200
Nunavut,Females,'35-49',2005,1449,40,2760
Nunavut,Females,'50-64',2005,4167,50,1200
Nunavut,Females,'65-79',2005,13636,30,220
Nunavut,Females,'35+',2006,2535,110,4340
Nunavut,Females,'35-49',2006,1748,50,2860
Nunavut,Females,'50-64',2006,3200,40,1250
Nunavut,Females,'65-79',2006,10000,20,200
Nunavut,Females,'35+',2007,2336,100,4280
Nunavut,Females,'35-49',2007,1064,30,2820
Nunavut,Females,'50-64',2007,3252,40,1230
Nunavut,Females,'65-79',2007,9524,20,210
Nunavut,Females,'35+',2008,1810,80,4420
Nunavut,Females,'35-49',2008,1042,30,2880
Nunavut,Females,'50-64',2008,2290,30,1310
Nunavut,Females,'65-79',2008,9091,20,220
Nunavut,Females,'35+',2009,1728,80,4630
Nunavut,Females,'35-49',2009,1017,30,2950
Nunavut,Females,'50-64',2009,2778,40,1440
Nunavut,Females,'65-79',2009,4545,10,220
Nunavut,Females,'35+',2010,1643,80,4870
Nunavut,Females,'35-49',2010,654,20,3060
Nunavut,Females,'50-64',2010,1935,30,1550
Nunavut,Females,'65-79',2010,8696,20,230
Nunavut,Females,'35+',2011,1566,80,5110
Nunavut,Females,'35-49',2011,938,30,3200
Nunavut,Females,'50-64',2011,1852,30,1620
Nunavut,Females,'65-79',2011,4000,10,250
Nunavut,Females,'35+',2012,1916,100,5220
Nunavut,Females,'35-49',2012,1238,40,3230
Nunavut,Females,'50-64',2012,1786,30,1680
Nunavut,Females,'65-79',2012,7143,20,280
Nunavut,Females,'35+',2013,1751,90,5140
Nunavut,Females,'35-49',2013,946,30,3170
Nunavut,Females,'50-64',2013,3012,50,1660
Nunavut,Females,'65-79',2013,3448,10,290
Nunavut,Females,'35+',2014,2087,110,5270
Nunavut,Females,'35-49',2014,1246,40,3210
Nunavut,Females,'50-64',2014,2890,50,1730
Nunavut,Females,'65-79',2014,3333,10,300
Nunavut,Females,'35+',2015,1479,80,5410
Nunavut,Females,'35-49',2015,920,30,3260
Nunavut,Females,'50-64',2015,2210,40,1810
Nunavut,Females,'65-79',2015,3030,10,330
Nunavut,Females,'35+',2016,888,50,5630
Nunavut,Females,'35-49',2016,299,10,3350
Nunavut,Females,'50-64',2016,1587,30,1890
Nunavut,Males,'35+',2005,2196,110,5010
Nunavut,Males,'35-49',2005,971,30,3090
Nunavut,Males,'50-64',2005,3086,50,1620
Nunavut,Males,'65-79',2005,10714,30,280
Nunavut,Males,'35+',2006,1563,80,5120
Nunavut,Males,'35-49',2006,946,30,3170
Nunavut,Males,'50-64',2006,1818,30,1650
Nunavut,Males,'65-79',2006,7143,20,280
Nunavut,Males,'35+',2007,1587,80,5040
Nunavut,Males,'35-49',2007,971,30,3090
Nunavut,Males,'50-64',2007,1818,30,1650
Nunavut,Males,'65-79',2007,7143,20,280
Nunavut,Males,'35+',2008,1336,70,5240
Nunavut,Males,'35-49',2008,623,20,3210
Nunavut,Males,'50-64',2008,1754,30,1710
Nunavut,Males,'65-79',2008,6667,20,300
Nunavut,Males,'35+',2009,1266,70,5530
Nunavut,Males,'35-49',2009,602,20,3320
Nunavut,Males,'50-64',2009,1087,20,1840
Nunavut,Males,'65-79',2009,3030,10,330
Nunavut,Males,'35+',2010,1389,80,5760
Nunavut,Males,'35-49',2010,592,20,3380
Nunavut,Males,'50-64',2010,1500,30,2000
Nunavut,Males,'65-79',2010,5714,20,350
Nunavut,Males,'35+',2011,1173,70,5970
Nunavut,Males,'35-49',2011,580,20,3450
Nunavut,Males,'50-64',2011,1429,30,2100
Nunavut,Males,'65-79',2011,2632,10,380
Nunavut,Males,'35+',2012,1463,90,6150
Nunavut,Males,'35-49',2012,852,30,3520
Nunavut,Males,'50-64',2012,2315,50,2160
Nunavut,Males,'65-79',2012,2273,10,440
Nunavut,Males,'35+',2013,1157,70,6050
Nunavut,Males,'35-49',2013,578,20,3460
Nunavut,Males,'50-64',2013,1422,30,2110
Nunavut,Males,'65-79',2013,4348,20,460
Nunavut,Males,'35+',2014,1461,90,6160
Nunavut,Males,'35-49',2014,1153,40,3470
Nunavut,Males,'50-64',2014,1818,40,2200
Nunavut,Males,'65-79',2014,2083,10,480
Nunavut,Males,'35+',2015,952,60,6300
Nunavut,Males,'35-49',2015,570,20,3510
Nunavut,Males,'50-64',2015,893,20,2240
Nunavut,Males,'65-79',2015,3922,20,510
Nunavut,Males,'35+',2016,915,60,6560
Nunavut,Males,'35-49',2016,279,10,3590
Nunavut,Males,'50-64',2016,1266,30,2370
Nunavut,Males,'65-79',2016,3636,20,550
