Region,Sex,Age group,Year,"Rate (per 100,000)",Counts,Population
Newfoundland and Labrador,Males,'1-19',2008,1204,560,46520
Newfoundland and Labrador,Males,'20-34',2008,238,110,46260
Newfoundland and Labrador,Males,'35-49',2008,205,120,58660
Newfoundland and Labrador,Males,'50-64',2008,170,100,58940
Newfoundland and Labrador,Males,'65-79',2008,219,60,27400
Newfoundland and Labrador,Males,'80+',2008,291,20,6880
Newfoundland and Labrador,Males,'1+',2009,450,1110,246580
Newfoundland and Labrador,Males,'1-19',2009,1276,590,46230
Newfoundland and Labrador,Males,'20-34',2009,238,110,46230
Newfoundland and Labrador,Males,'35-49',2009,257,150,58270
Newfoundland and Labrador,Males,'50-64',2009,232,140,60260
Newfoundland and Labrador,Males,'65-79',2009,280,80,28530
Newfoundland and Labrador,Males,'80+',2009,567,40,7060
Newfoundland and Labrador,Males,'1+',2010,484,1200,247900
Newfoundland and Labrador,Males,'1-19',2010,1547,710,45890
Newfoundland and Labrador,Males,'20-34',2010,239,110,46020
Newfoundland and Labrador,Males,'35-49',2010,243,140,57570
Newfoundland and Labrador,Males,'50-64',2010,229,140,61080
Newfoundland and Labrador,Males,'65-79',2010,266,80,30070
Newfoundland and Labrador,Males,'80+',2010,276,20,7250
Newfoundland and Labrador,Males,'1+',2011,418,1040,248510
Newfoundland and Labrador,Males,'1-19',2011,1341,610,45480
Newfoundland and Labrador,Males,'20-34',2011,176,80,45520
Newfoundland and Labrador,Males,'35-49',2011,212,120,56590
Newfoundland and Labrador,Males,'50-64',2011,195,120,61680
Newfoundland and Labrador,Males,'65-79',2011,252,80,31690
Newfoundland and Labrador,Males,'80+',2011,398,30,7540
Newfoundland and Labrador,Males,'1+',2012,354,880,248510
Newfoundland and Labrador,Males,'1-19',2012,1065,480,45060
Newfoundland and Labrador,Males,'20-34',2012,157,70,44630
Newfoundland and Labrador,Males,'35-49',2012,233,130,55780
Newfoundland and Labrador,Males,'50-64',2012,178,110,61870
Newfoundland and Labrador,Males,'65-79',2012,180,60,33370
Newfoundland and Labrador,Males,'80+',2012,257,20,7790
Newfoundland and Labrador,Males,'1+',2013,387,960,248220
Newfoundland and Labrador,Males,'1-19',2013,1141,510,44680
Newfoundland and Labrador,Males,'20-34',2013,228,100,43790
Newfoundland and Labrador,Males,'35-49',2013,257,140,54580
Newfoundland and Labrador,Males,'50-64',2013,193,120,62270
Newfoundland and Labrador,Males,'65-79',2013,230,80,34840
Newfoundland and Labrador,Males,'80+',2013,248,20,8060
Newfoundland and Labrador,Males,'1+',2014,394,970,245980
Newfoundland and Labrador,Males,'1-19',2014,1181,520,44040
Newfoundland and Labrador,Males,'20-34',2014,166,70,42180
Newfoundland and Labrador,Males,'35-49',2014,225,120,53310
Newfoundland and Labrador,Males,'50-64',2014,209,130,62130
Newfoundland and Labrador,Males,'65-79',2014,304,110,36150
Newfoundland and Labrador,Males,'80+',2014,122,10,8170
Newfoundland and Labrador,Males,'1+',2015,356,870,244060
Newfoundland and Labrador,Males,'1-19',2015,987,430,43570
Newfoundland and Labrador,Males,'20-34',2015,172,70,40600
Newfoundland and Labrador,Males,'35-49',2015,232,120,51770
Newfoundland and Labrador,Males,'50-64',2015,178,110,61840
Newfoundland and Labrador,Males,'65-79',2015,290,110,37880
Newfoundland and Labrador,Males,'80+',2015,119,10,8380
Newfoundland and Labrador,Males,'1+',2016,359,880,244980
Newfoundland and Labrador,Males,'1-19',2016,982,430,43810
Newfoundland and Labrador,Males,'20-34',2016,175,70,40080
Newfoundland and Labrador,Males,'35-49',2016,255,130,51040
Newfoundland and Labrador,Males,'50-64',2016,210,130,61790
Newfoundland and Labrador,Males,'65-79',2016,203,80,39490
Newfoundland and Labrador,Males,'80+',2016,228,20,8760
Newfoundland and Labrador,Males,'1+',2017,400,970,242750
Newfoundland and Labrador,Males,'1-19',2017,1175,510,43410
Newfoundland and Labrador,Males,'20-34',2017,234,90,38510
Newfoundland and Labrador,Males,'35-49',2017,243,120,49460
Newfoundland and Labrador,Males,'50-64',2017,212,130,61240
Newfoundland and Labrador,Males,'65-79',2017,244,100,41020
Newfoundland and Labrador,Males,'80+',2017,219,20,9120
Prince Edward Island,Both sexes,'1+',2000,890,1180,132580
Prince Edward Island,Both sexes,'1-19',2000,1740,560,32180
Prince Edward Island,Both sexes,'20-34',2000,542,150,27670
Prince Edward Island,Both sexes,'35-49',2000,501,160,31940
Prince Edward Island,Both sexes,'50-64',2000,755,170,22510
Prince Edward Island,Both sexes,'65-79',2000,772,100,12950
Prince Edward Island,Both sexes,'80+',2000,750,40,5330
Prince Edward Island,Both sexes,'1+',2001,731,960,131360
Prince Edward Island,Both sexes,'1-19',2001,1510,470,31130
Prince Edward Island,Both sexes,'20-34',2001,442,120,27120
Prince Edward Island,Both sexes,'35-49',2001,475,150,31610
Prince Edward Island,Both sexes,'50-64',2001,433,100,23100
Prince Edward Island,Both sexes,'65-79',2001,614,80,13020
Prince Edward Island,Both sexes,'80+',2001,745,40,5370
Prince Edward Island,Both sexes,'1+',2002,682,890,130510
Prince Edward Island,Both sexes,'1-19',2002,1489,450,30220
Prince Edward Island,Both sexes,'20-34',2002,488,130,26650
Prince Edward Island,Both sexes,'35-49',2002,384,120,31280
Prince Edward Island,Both sexes,'50-64',2002,378,90,23810
Prince Edward Island,Both sexes,'65-79',2002,536,70,13070
Prince Edward Island,Both sexes,'80+',2002,548,30,5470
Prince Edward Island,Both sexes,'1+',2003,655,860,131200
Prince Edward Island,Both sexes,'1-19',2003,1377,410,29770
Prince Edward Island,Both sexes,'20-34',2003,375,100,26680
Prince Edward Island,Both sexes,'35-49',2003,384,120,31250
Prince Edward Island,Both sexes,'50-64',2003,445,110,24730
Prince Edward Island,Both sexes,'65-79',2003,602,80,13280
Prince Edward Island,Both sexes,'80+',2003,548,30,5470
Prince Edward Island,Both sexes,'1+',2004,618,810,131160
Prince Edward Island,Both sexes,'1-19',2004,1337,390,29180
Prince Edward Island,Both sexes,'20-34',2004,452,120,26560
Prince Edward Island,Both sexes,'35-49',2004,355,110,30950
Prince Edward Island,Both sexes,'50-64',2004,352,90,25550
Prince Edward Island,Both sexes,'65-79',2004,522,70,13410
Prince Edward Island,Both sexes,'80+',2004,546,30,5490
Prince Edward Island,Both sexes,'1+',2005,674,880,130660
Prince Edward Island,Both sexes,'1-19',2005,1549,440,28400
Prince Edward Island,Both sexes,'20-34',2005,422,110,26080
Prince Edward Island,Both sexes,'35-49',2005,392,120,30600
Prince Edward Island,Both sexes,'50-64',2005,454,120,26430
Prince Edward Island,Both sexes,'65-79',2005,441,60,13610
Prince Edward Island,Both sexes,'80+',2005,723,40,5530
Prince Edward Island,Both sexes,'1+',2006,575,750,130510
Prince Edward Island,Both sexes,'1-19',2006,1407,390,27710
Prince Edward Island,Both sexes,'20-34',2006,312,80,25650
Prince Edward Island,Both sexes,'35-49',2006,329,100,30430
Prince Edward Island,Both sexes,'50-64',2006,368,100,27180
Prince Edward Island,Both sexes,'65-79',2006,360,50,13890
Prince Edward Island,Both sexes,'80+',2006,355,20,5630
Prince Edward Island,Both sexes,'1+',2007,494,650,131450
Prince Edward Island,Both sexes,'1-19',2007,1194,330,27630
Prince Edward Island,Both sexes,'20-34',2007,316,80,25350
Prince Edward Island,Both sexes,'35-49',2007,264,80,30320
Prince Edward Island,Both sexes,'50-64',2007,319,90,28180
Prince Edward Island,Both sexes,'65-79',2007,281,40,14260
Prince Edward Island,Both sexes,'80+',2007,524,30,5720
Prince Edward Island,Both sexes,'1+',2008,547,730,133410
Prince Edward Island,Both sexes,'1-19',2008,1300,360,27700
Prince Edward Island,Both sexes,'20-34',2008,314,80,25480
Prince Edward Island,Both sexes,'35-49',2008,393,120,30520
Prince Edward Island,Both sexes,'50-64',2008,310,90,28990
Prince Edward Island,Both sexes,'65-79',2008,405,60,14820
Prince Edward Island,Both sexes,'80+',2008,169,10,5900
Prince Edward Island,Both sexes,'1+',2009,529,710,134340
Prince Edward Island,Both sexes,'1-19',2009,1307,360,27540
Prince Edward Island,Both sexes,'20-34',2009,315,80,25380
Prince Edward Island,Both sexes,'35-49',2009,362,110,30370
Prince Edward Island,Both sexes,'50-64',2009,302,90,29850
Prince Edward Island,Both sexes,'65-79',2009,328,50,15230
Prince Edward Island,Both sexes,'80+',2009,501,30,5990
Prince Edward Island,Both sexes,'1+',2010,590,800,135530
Prince Edward Island,Both sexes,'1-19',2010,1459,400,27410
Prince Edward Island,Both sexes,'20-34',2010,315,80,25420
Prince Edward Island,Both sexes,'35-49',2010,365,110,30150
Prince Edward Island,Both sexes,'50-64',2010,326,100,30690
Prince Edward Island,Both sexes,'65-79',2010,445,70,15740
Prince Edward Island,Both sexes,'80+',2010,328,20,6100
Prince Edward Island,Both sexes,'1+',2011,477,650,136270
Prince Edward Island,Both sexes,'1-19',2011,1109,300,27050
Prince Edward Island,Both sexes,'20-34',2011,275,70,25480
Prince Edward Island,Both sexes,'35-49',2011,370,110,29720
Prince Edward Island,Both sexes,'50-64',2011,354,110,31110
Prince Edward Island,Both sexes,'65-79',2011,301,50,16620
Prince Edward Island,Both sexes,'80+',2011,318,20,6290
Prince Edward Island,Both sexes,'1+',2012,525,720,137050
Prince Edward Island,Both sexes,'1-19',2012,1344,360,26790
Prince Edward Island,Both sexes,'20-34',2012,311,80,25720
Prince Edward Island,Both sexes,'35-49',2012,379,110,29000
Prince Edward Island,Both sexes,'50-64',2012,317,100,31530
Prince Edward Island,Both sexes,'65-79',2012,342,60,17550
Prince Edward Island,Both sexes,'80+',2012,464,30,6460
Prince Edward Island,Both sexes,'1+',2013,437,600,137150
Prince Edward Island,Both sexes,'1-19',2013,1059,280,26450
Prince Edward Island,Both sexes,'20-34',2013,276,70,25390
Prince Edward Island,Both sexes,'35-49',2013,281,80,28470
Prince Edward Island,Both sexes,'50-64',2013,313,100,31940
Prince Edward Island,Both sexes,'65-79',2013,273,50,18320
Prince Edward Island,Both sexes,'80+',2013,304,20,6570
Prince Edward Island,Both sexes,'1+',2014,437,600,137180
Prince Edward Island,Both sexes,'1-19',2014,1135,300,26440
Prince Edward Island,Both sexes,'20-34',2014,239,60,25090
Prince Edward Island,Both sexes,'35-49',2014,252,70,27820
Prince Edward Island,Both sexes,'50-64',2014,311,100,32180
Prince Edward Island,Both sexes,'65-79',2014,366,70,19130
Prince Edward Island,Both sexes,'80+',2014,306,20,6540
Prince Edward Island,Both sexes,'1+',2015,482,660,137030
Prince Edward Island,Both sexes,'1-19',2015,1321,350,26490
Prince Edward Island,Both sexes,'20-34',2015,245,60,24530
Prince Edward Island,Both sexes,'35-49',2015,218,60,27480
Prince Edward Island,Both sexes,'50-64',2015,342,110,32120
Prince Edward Island,Both sexes,'65-79',2015,302,60,19840
Prince Edward Island,Both sexes,'80+',2015,305,20,6560
Prince Edward Island,Both sexes,'1+',2016,391,540,138250
Prince Edward Island,Both sexes,'1-19',2016,1049,280,26700
Prince Edward Island,Both sexes,'20-34',2016,163,40,24610
Prince Edward Island,Both sexes,'35-49',2016,218,60,27480
Prince Edward Island,Both sexes,'50-64',2016,250,80,32040
Prince Edward Island,Both sexes,'65-79',2016,290,60,20670
Prince Edward Island,Both sexes,'80+',2016,149,10,6730
Prince Edward Island,Both sexes,'1+',2017,363,510,140560
Prince Edward Island,Both sexes,'1-19',2017,847,230,27170
Prince Edward Island,Both sexes,'20-34',2017,240,60,24960
Prince Edward Island,Both sexes,'35-49',2017,251,70,27870
Prince Edward Island,Both sexes,'50-64',2017,249,80,32110
Prince Edward Island,Both sexes,'65-79',2017,279,60,21520
Prince Edward Island,Both sexes,'80+',2017,145,10,6920
Prince Edward Island,Females,'1+',2000,923,620,67150
Prince Edward Island,Females,'1-19',2000,1552,250,16110
Prince Edward Island,Females,'20-34',2000,740,100,13510
Prince Edward Island,Females,'35-49',2000,629,100,15900
Prince Edward Island,Females,'50-64',2000,898,100,11130
Prince Edward Island,Females,'65-79',2000,724,50,6910
Prince Edward Island,Females,'80+',2000,559,20,3580
Prince Edward Island,Females,'1+',2001,736,490,66620
Prince Edward Island,Females,'1-19',2001,1220,190,15570
Prince Edward Island,Females,'20-34',2001,451,60,13310
Prince Edward Island,Females,'35-49',2001,634,100,15780
Prince Edward Island,Females,'50-64',2001,439,50,11380
Prince Edward Island,Females,'65-79',2001,719,50,6950
Prince Edward Island,Females,'80+',2001,831,30,3610
Prince Edward Island,Females,'1+',2002,664,440,66260
Prince Edward Island,Females,'1-19',2002,1185,180,15190
Prince Edward Island,Females,'20-34',2002,613,80,13050
Prince Edward Island,Females,'35-49',2002,447,70,15660
Prince Edward Island,Females,'50-64',2002,508,60,11800
Prince Edward Island,Females,'65-79',2002,579,40,6910
Prince Edward Island,Females,'80+',2002,543,20,3680
Prince Edward Island,Females,'1+',2003,645,430,66660
Prince Edward Island,Females,'1-19',2003,1198,180,15020
Prince Edward Island,Females,'20-34',2003,535,70,13090
Prince Edward Island,Females,'35-49',2003,448,70,15640
Prince Edward Island,Females,'50-64',2003,488,60,12290
Prince Edward Island,Females,'65-79',2003,574,40,6970
Prince Edward Island,Females,'80+',2003,546,20,3660
Prince Edward Island,Females,'1+',2004,645,430,66700
Prince Edward Island,Females,'1-19',2004,1286,190,14780
Prince Edward Island,Females,'20-34',2004,459,60,13060
Prince Edward Island,Females,'35-49',2004,387,60,15500
Prince Edward Island,Females,'50-64',2004,551,70,12700
Prince Edward Island,Females,'65-79',2004,429,30,6990
Prince Edward Island,Females,'80+',2004,543,20,3680
Prince Edward Island,Females,'1+',2005,722,480,66450
Prince Edward Island,Females,'1-19',2005,1316,190,14440
Prince Edward Island,Females,'20-34',2005,546,70,12820
Prince Edward Island,Females,'35-49',2005,522,80,15330
Prince Edward Island,Females,'50-64',2005,534,70,13100
Prince Edward Island,Females,'65-79',2005,706,50,7080
Prince Edward Island,Females,'80+',2005,272,10,3680
Prince Edward Island,Females,'1+',2006,603,400,66300
Prince Edward Island,Females,'1-19',2006,1278,180,14090
Prince Edward Island,Females,'20-34',2006,395,50,12650
Prince Edward Island,Females,'35-49',2006,461,70,15180
Prince Edward Island,Females,'50-64',2006,371,50,13480
Prince Edward Island,Females,'65-79',2006,419,30,7160
Prince Edward Island,Females,'80+',2006,532,20,3760
Prince Edward Island,Females,'1+',2007,494,330,66750
Prince Edward Island,Females,'1-19',2007,999,140,14010
Prince Edward Island,Females,'20-34',2007,399,50,12540
Prince Edward Island,Females,'35-49',2007,330,50,15130
Prince Edward Island,Females,'50-64',2007,429,60,13970
Prince Edward Island,Females,'65-79',2007,137,10,7320
Prince Edward Island,Females,'80+',2007,529,20,3780
Prince Edward Island,Females,'1+',2008,531,360,67770
Prince Edward Island,Females,'1-19',2008,995,140,14070
Prince Edward Island,Females,'20-34',2008,396,50,12630
Prince Edward Island,Females,'35-49',2008,394,60,15230
Prince Edward Island,Females,'50-64',2008,417,60,14390
Prince Edward Island,Females,'65-79',2008,526,40,7600
Prince Edward Island,Females,'1+',2009,542,370,68250
Prince Edward Island,Females,'1-19',2009,1141,160,14020
Prince Edward Island,Females,'20-34',2009,476,60,12610
Prince Edward Island,Females,'35-49',2009,396,60,15140
Prince Edward Island,Females,'50-64',2009,337,50,14820
Prince Edward Island,Females,'65-79',2009,385,30,7790
Prince Edward Island,Females,'80+',2009,259,10,3860
Prince Edward Island,Females,'1+',2010,580,400,68960
Prince Edward Island,Females,'1-19',2010,1145,160,13970
Prince Edward Island,Females,'20-34',2010,471,60,12740
Prince Edward Island,Females,'35-49',2010,465,70,15040
Prince Edward Island,Females,'50-64',2010,393,60,15280
Prince Edward Island,Females,'65-79',2010,375,30,8010
Prince Edward Island,Females,'80+',2010,510,20,3920
Prince Edward Island,Females,'1+',2011,476,330,69320
Prince Edward Island,Females,'1-19',2011,1013,140,13820
Prince Edward Island,Females,'20-34',2011,314,40,12740
Prince Edward Island,Females,'35-49',2011,404,60,14840
Prince Edward Island,Females,'50-64',2011,451,70,15520
Prince Edward Island,Females,'65-79',2011,357,30,8410
Prince Edward Island,Females,'80+',2011,251,10,3990
Prince Edward Island,Females,'1+',2012,531,370,69730
Prince Edward Island,Females,'1-19',2012,1025,140,13660
Prince Edward Island,Females,'20-34',2012,311,40,12880
Prince Edward Island,Females,'35-49',2012,414,60,14490
Prince Edward Island,Females,'50-64',2012,381,60,15750
Prince Edward Island,Females,'65-79',2012,452,40,8850
Prince Edward Island,Females,'80+',2012,246,10,4070
Prince Edward Island,Females,'1+',2013,430,300,69690
Prince Edward Island,Females,'1-19',2013,887,120,13530
Prince Edward Island,Females,'20-34',2013,315,40,12700
Prince Edward Island,Females,'35-49',2013,283,40,14140
Prince Edward Island,Females,'50-64',2013,313,50,15970
Prince Edward Island,Females,'65-79',2013,325,30,9240
Prince Edward Island,Females,'80+',2013,244,10,4090
Prince Edward Island,Females,'1+',2014,430,300,69760
Prince Edward Island,Females,'1-19',2014,888,120,13510
Prince Edward Island,Females,'20-34',2014,317,40,12620
Prince Edward Island,Females,'35-49',2014,289,40,13850
Prince Edward Island,Females,'50-64',2014,311,50,16070
Prince Edward Island,Females,'65-79',2014,310,30,9670
Prince Edward Island,Females,'80+',2014,248,10,4030
Prince Edward Island,Females,'1+',2015,488,340,69680
Prince Edward Island,Females,'1-19',2015,1114,150,13470
Prince Edward Island,Females,'20-34',2015,242,30,12400
Prince Edward Island,Females,'35-49',2015,291,40,13730
Prince Edward Island,Females,'50-64',2015,437,70,16030
Prince Edward Island,Females,'65-79',2015,299,30,10030
Prince Edward Island,Females,'80+',2015,500,20,4000
Prince Edward Island,Females,'1+',2016,385,270,70150
Prince Edward Island,Females,'1-19',2016,815,110,13490
Prince Edward Island,Females,'20-34',2016,242,30,12390
Prince Edward Island,Females,'35-49',2016,218,30,13790
Prince Edward Island,Females,'50-64',2016,250,40,15990
Prince Edward Island,Females,'65-79',2016,384,40,10420
Prince Edward Island,Females,'80+',2016,246,10,4060
Prince Edward Island,Females,'1+',2017,379,270,71270
Prince Edward Island,Females,'1-19',2017,729,100,13710
Prince Edward Island,Females,'20-34',2017,240,30,12520
Prince Edward Island,Females,'35-49',2017,286,40,13990
Prince Edward Island,Females,'50-64',2017,312,50,16030
Prince Edward Island,Females,'65-79',2017,276,30,10850
Prince Edward Island,Males,'1+',2000,856,560,65430
Prince Edward Island,Males,'1-19',2000,1928,310,16080
Prince Edward Island,Males,'20-34',2000,353,50,14150
Prince Edward Island,Males,'35-49',2000,374,60,16030
Prince Edward Island,Males,'50-64',2000,615,70,11380
Prince Edward Island,Males,'65-79',2000,828,50,6040
Prince Edward Island,Males,'80+',2000,571,10,1750
Prince Edward Island,Males,'1+',2001,741,480,64750
Prince Edward Island,Males,'1-19',2001,1799,280,15560
Prince Edward Island,Males,'20-34',2001,435,60,13800
Prince Edward Island,Males,'35-49',2001,316,50,15840
Prince Edward Island,Males,'50-64',2001,426,50,11730
Prince Edward Island,Males,'65-79',2001,493,30,6080
Prince Edward Island,Males,'80+',2001,1130,20,1770
Prince Edward Island,Males,'1+',2002,716,460,64260
Prince Edward Island,Males,'1-19',2002,1796,270,15030
Prince Edward Island,Males,'20-34',2002,441,60,13610
Prince Edward Island,Males,'35-49',2002,320,50,15620
Prince Edward Island,Males,'50-64',2002,250,30,12010
Prince Edward Island,Males,'65-79',2002,647,40,6180
