Scenario,Region,Variable,Type,Year,Value,Unit
Evolving Policies,Manitoba,Solar,Primary Fuel,2024,70.15906491,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2025,72.96588644,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2026,76.02282077,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2027,79.2742873,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2028,82.77586663,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2029,86.69440064,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2030,90.97410872,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2031,95.47603929,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2032,100.617247,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2033,110.3994369,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2034,120.8763846,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2035,136.3555885,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2036,154.7250848,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2037,244.347973,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2038,345.373987,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2039,463.6371955,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2040,609.7773971,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2041,798.9811631,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2042,1010.428021,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2043,1240.032004,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2044,1455.716502,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2045,1651.956881,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2046,1830.269019,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2047,1979.725832,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2048,2113.785003,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2049,2234.429404,GWh
Evolving Policies,Manitoba,Solar,Primary Fuel,2050,2353.860454,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2005,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2006,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2007,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2008,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2009,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2010,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2011,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2012,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2013,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2014,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2015,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2016,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2017,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2018,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2019,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2020,0,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2021,0.138951561,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2022,18.43306437,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2023,18.68337718,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2024,35.57818999,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2025,105.2558125,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2026,122.2648253,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2027,139.279509,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2028,156.2128025,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2029,172.9922153,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2030,189.7829893,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2031,206.3122215,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2032,222.8598956,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2033,239.3555309,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2034,255.7395371,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2035,291.5730941,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2036,317.9632674,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2037,345.064921,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2038,370.1029334,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2039,399.7865697,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2040,436.3699454,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2041,531.7087829,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2042,649.0693991,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2043,787.7716363,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2044,829.4663776,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2045,903.3200615,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2046,974.5375464,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2047,1012.765589,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2048,1033.114619,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2049,1040.921466,GWh
Evolving Policies,New Brunswick,Solar,Primary Fuel,2050,1042.674187,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2005,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2006,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2007,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2008,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2009,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2010,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2011,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2012,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2013,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2014,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2015,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2016,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2017,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2018,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2019,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2020,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2021,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2022,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2023,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2024,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2025,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2026,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2027,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2028,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2029,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2030,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2031,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2032,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2033,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2034,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2035,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2036,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2037,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2038,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2039,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2040,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2041,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2042,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2043,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2044,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2045,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2046,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2047,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2048,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2049,0,GWh
Evolving Policies,Newfoundland and Labrador,Solar,Primary Fuel,2050,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2005,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2006,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2007,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2008,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2009,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2010,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2011,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2012,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2013,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2014,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2015,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2016,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2017,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2018,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2019,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2020,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2021,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2022,0,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2023,0.7263,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2024,1.1221,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2025,2.0274,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2026,2.7988,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2027,2.8463,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2028,2.8564,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2029,2.9395,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2030,2.9395,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2031,2.9286,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2032,2.9272,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2033,2.9259,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2034,2.9245,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2035,2.9232,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2036,3.8112,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2037,4.7304,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2038,5.6476,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2039,5.6061,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2040,5.5826,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2041,5.5955,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2042,6.4073,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2043,7.2566,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2044,8.1232,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2045,9.0101,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2046,9.9772,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2047,10.8177,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2048,11.7582,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2049,12.6543,GWh
Evolving Policies,Northwest Territories,Solar,Primary Fuel,2050,12.643,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2005,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2006,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2007,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2008,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2009,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2010,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2011,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2012,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2013,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2014,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2015,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2016,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2017,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2018,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2019,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2020,0,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2021,0.222322497,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2022,0.611386868,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2023,1.02824155,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2024,1.361725296,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2025,1.778579978,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2026,2.223224973,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2027,2.640079655,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2028,3.056934338,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2029,3.501579332,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2030,4.001804951,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2031,4.557611194,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2032,5.835965554,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2033,7.19769085,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2034,26.80377739,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2035,28.91584112,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2036,31.77804327,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2037,35.58551604,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2038,58.6654916,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2039,84.44032745,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2040,112.8852333,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2041,155.8617723,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2042,199.2573661,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2043,243.5966305,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2044,286.1849052,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2045,325.4103521,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2046,362.5521256,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2047,400.3613666,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2048,441.670187,GWh
Evolving Policies,Nova Scotia,Solar,Primary Fuel,2049,485.0682807,GWh
