Scenario,Region,Variable,Type,Year,Value,Unit
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2028,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2029,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2030,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2031,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2032,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2033,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2034,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2035,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2036,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2037,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2038,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2039,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2040,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2041,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2042,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2043,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2044,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2045,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2046,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2047,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2048,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2049,16.955,Megwatts
Evolving Policies,Saskatchewan,Oil,Primary Fuel,2050,16.955,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2005,33.34,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2006,33.34,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2007,33.34,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2008,33.34,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2009,33.34,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2010,33.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2011,33.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2012,33.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2013,33.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2014,33.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2015,24.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2016,24.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2017,24.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2018,24.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2019,24.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2020,24.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2021,24.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2022,24.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2023,24.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2024,24.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2025,21.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2026,18.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2027,18.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2028,18.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2029,18.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2030,18.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2031,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2032,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2033,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2034,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2035,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2036,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2037,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2038,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2039,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2040,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2041,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2042,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2043,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2044,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2045,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2046,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2047,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2048,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2049,23.57,Megwatts
Evolving Policies,Yukon,Oil,Primary Fuel,2050,23.57,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2005,0,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2006,0,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2007,0,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2008,0,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2009,0,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2010,0,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2011,0,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2012,0,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2013,2.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2014,2.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2015,3.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2016,3.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2017,3.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2018,3.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2019,23.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2020,23.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2021,23.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2022,23.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2023,63.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2024,63.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2025,63.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2026,103.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2027,103.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2028,103.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2029,143.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2030,143.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2031,143.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2032,143.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2033,183.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2034,183.281,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2035,352.1792,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2036,482.6403,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2037,654.5795,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2038,787.7653,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2039,962.0031,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2040,1098.136,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2041,1235.98,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2042,1374.033,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2043,1512.481,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2044,1651.517,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2045,1792.226,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2046,1934.504,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2047,2077.012,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2048,2219.952,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2049,2363.55,Megwatts
Current Policies,British Columbia,Solar,Primary Fuel,2050,2509.441,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2005,16.75,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2006,20.48,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2007,25.77,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2008,32.72,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2009,94.57,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2010,281.13,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2011,419.4,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2012,647.4811,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2013,1027.628,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2014,1523.478,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2015,2135.478,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2016,2416.057,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2017,2614.457,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2018,2719.857,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2019,2739.857,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2020,2759.857,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2021,2979.857,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2022,3438.028,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2023,3489.213,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2024,3505.529,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2025,3551.99,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2026,3718.674,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2027,3844.385,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2028,3860.225,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2029,4131.043,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2030,4361.945,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2031,4620.598,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2032,4879.496,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2033,5178.628,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2034,5457.048,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2035,6095.603,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2036,6505.868,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2037,6957.493,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2038,7270.316,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2039,7624.174,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2040,8120.3,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2041,8438.63,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2042,8757.285,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2043,9076.535,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2044,9396.442,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2045,9917.689,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2046,10220.67,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2047,10524.05,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2048,10827.98,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2049,11132.77,Megwatts
Current Policies,Canada,Solar,Primary Fuel,2050,11460.69,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2005,0,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2006,0,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2007,0,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2008,0,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2009,0,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2010,0,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2011,0,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2012,0,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2013,1,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2014,2,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2015,3,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2016,4,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2017,5,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2018,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2019,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2020,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2021,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2022,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2023,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2024,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2025,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2026,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2027,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2028,6,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2029,11,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2030,16,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2031,21,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2032,26,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2033,31,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2034,36,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2035,41,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2036,46,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2037,51,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2038,56,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2039,61,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2040,66,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2041,71,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2042,76,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2043,81,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2044,86,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2045,91,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2046,96,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2047,101,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2048,106,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2049,111,Megwatts
Current Policies,Manitoba,Solar,Primary Fuel,2050,116,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2005,0,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2006,0,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2007,0,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2008,0,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2009,0,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2010,0,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2011,0,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2012,0,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2013,0.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2014,0.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2015,0.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2016,0.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2017,0.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2018,0.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2019,0.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2020,0.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2021,0.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2022,2.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2023,2.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2024,4.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2025,36.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2026,38.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2027,40.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2028,42.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2029,44.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2030,46.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2031,48.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2032,50.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2033,52.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2034,54.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2035,56.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2036,58.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2037,60.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2038,62.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2039,64.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2040,66.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2041,68.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2042,70.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2043,72.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2044,74.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2045,76.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2046,78.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2047,80.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2048,82.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2049,84.162,Megwatts
Current Policies,New Brunswick,Solar,Primary Fuel,2050,86.162,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2005,0,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2006,0,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2007,0,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2008,0,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2009,0,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2010,0,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2011,0,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2012,0,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2013,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2014,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2015,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2016,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2017,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2018,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2019,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2020,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2021,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2022,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2023,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2024,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2025,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2026,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2027,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2028,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2029,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2030,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2031,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2032,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2033,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2034,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2035,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2036,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2037,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2038,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2039,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2040,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2041,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2042,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2043,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2044,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2045,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2046,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2047,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2048,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2049,0.015,Megwatts
Current Policies,Newfoundland and Labrador,Solar,Primary Fuel,2050,0.015,Megwatts
Current Policies,Nova Scotia,Solar,Primary Fuel,2005,0,Megwatts
Current Policies,Nova Scotia,Solar,Primary Fuel,2006,0,Megwatts
Current Policies,Nova Scotia,Solar,Primary Fuel,2007,0,Megwatts
Current Policies,Nova Scotia,Solar,Primary Fuel,2008,0,Megwatts
